Lead Id,Visit date,Comment
1985736,2023-08-29," 
 30-10-23 19:20 PM (Kirti Prakash) : Table Discussion-29/08/2023 - Client stays in Kharghar, intersted for 1bhk, working with GP Morgan, liked the project, client said his family is out of town, call after 15 days... -Follow Up/Revisit Discussions-11/10/2023 - Client said not intersted and disconnected the call...06/10/2023 - ringing..05/10/2023 - ringing...21/09/2023 - Client said call next month, not yet decided..19/09/2023 - ringing...15/09/2023 - ringing...12/09/2023 - Ringing...08/09/2023 - ringing...04/09/2023 - Ringing..."
1985751,2023-08-30," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-30/08/2023- client stay in masjid bunder, Working in Dubai, looking 2bhk flat for self use, RTMI, he said will discuss with his family and revert back. -Follow Up/Revisit Discussions-29/09/2023- not intrested for this location.
21/09/2023- ringing, dropped messge on what's app.
14/09/2023- call not reachable.
01/09/2023- ringing..."
1985740,2023-08-29," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-29-08-23 Client stays at Vadodara and looking for 2bhk for self use. He has a textile business at Surat. Planning to relocate to Mumbai.His father is decision maker person said will discuss with family and then ll go ahead with the decision. Said will be coming to Mumbai again on 31st that time will plan to visit along with family. Senior interaction done by Vinod Sir. -Follow Up/Revisit Discussions-31-08-23 Call not answered
09-09-23 There is some family issue asked to call after Monday for the confirmation
12-09-23 Number Busy
15-09-23 Number Busy
23-09-23 Number Busy
27-09-23 Asked to call tomorrow
28-09-23 Call not answered
04-10-23 He said he will discuss with his brother and then will let us know about the same
06-10-23 Asked to call next week
10-10-23 Call atttended by his friend said he will update about the same as this is the Season for their Bussiness
13-10-23 Call not answered
20-10-23 Said  till Diwali wont be able to visit"
1985744,2023-08-30," 
 30-10-23 18:12 PM (Kirti Prakash) : Table Discussion-Remark - (This is a VC call) Customer stays in Ratnagiri looking for 2 BHK. Initially started to brief him about the project since the customer was travelling there was a poor network issue hence he said will call back in 5 mins. However tried calling him again couple of times did not answer the call. Incomplete VC done. Informed the SM accordingly. -Follow Up/Revisit Discussions-30/08 Customer is not answering again called up couple of times informed the SM & the CP as well
14/09 Not responding
18/09 Not responding
22/09 Call has been forwarded & not picking
28/09 Call has been forwarded & not picking"
1985755,2023-08-31," 
 30-10-23 18:12 PM (Kirti Prakash) : Table Discussion-Remark - Customer stays in Kharghar & is looking for either 2 or 3 BHK depending on their budget. Customer just saw the AV & said will come tomorrow in the day time to understand the real connectivity. Now they have guests waiting at home for Rakhshabandhan hence will have to go back will come tomorrow in the day time. No further discussion. -Follow Up/Revisit Discussions-02/09 Got confirmation from SM that customer already booked in Mahavir "
1985775,2023-09-02," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-02/09/23 client stays in Kuwait. Looking for 1bhk for an investment. He had already invested in Kharghar sector-6. He is aware about this location. He is asking for some legal documents. He is going back to Kuwait tomorrow. He said hell work on it and will revert back. Senior interaction done by Ashish sir. -Follow Up/Revisit Discussions-26/10/2023 - Client is not responding to calls, dropped whatsapp message and also shared the creative...23/10/2023 - wrong number- Informed sourcing manager to provide the correct contact number....19/09/23 - Wrong Number...18/09/23 Shared all the details he required....16/09/23 Gave inventories to select...client need some rera plinked account proof....04/09/23 Client requires some proof of rera linked bank account details.. asked pratish sir to send it..."
1985776,2023-09-02," 
 30-10-23 19:14 PM (Kirti Prakash) : Table Discussion-02/09/2023 - Client stays in Kalwa, intersted for 1bhk for end use, working in pvt firm, exploring projects in Kharghar and Taloja, liked the project, will work on finances and will revert... -Follow Up/Revisit Discussions-15/09/2023 - client has booked in Thane...12/09/2023 - ringing...08/09/2023 - ringing..."
1985752,2023-08-30," 
 30-10-23 19:20 PM (Kirti Prakash) : Table Discussion-30/08/2023-  client stay in Kharghar on rent, he is Working in private Ltd, looking 2bhk for self use, RTMI, client was in hurry so he Saw sample flat and said will visit in this weekend. -Follow Up/Revisit Discussions-21/09/2023- client is not intrested for this location.
14/09/2023- ringing, dropped message on what's app.
03/08/2023- ringing...
02/09/2023- client mobile switch off.
01/09/2023- client will visit tomarrow."
1985756,2023-08-31," 
 30-10-23 18:37 PM (Kirti Prakash) : Table Discussion-31/08/2023 - Client stays in Koperkhairne, intersted for 1bhk for end use, working in pvt firm, exploring project in Taloja also, will discuss with family regarding pricing and will revert... -Follow Up/Revisit Discussions-02/09/2023 - Client said family did not liked the location..."
1985757,2023-08-31," 
 30-10-23 18:12 PM (Kirti Prakash) : Table Discussion-Client working in Pharmacy company even her husband , looking for investment purpose , but her husband most of the time stay out of station due to his work, shown her sample flat came for 1 bhk budget max up to 50 lac, but she said also exploring some more property with niket & than she will share all the details with her husband & will come with him 2 week of sept mostly -Follow Up/Revisit Discussions-17.9.23 No busy & client cut the fon
24.9.23 She is out of town, her busband still out when he will caome back she will visit with him warm client
28.9.23 Cut the fon
2.10.23 Cut the fon"
1985758,2023-08-31," 
 30-10-23 18:12 PM (Kirti Prakash) : Table Discussion-Client stays at Kalamboli. Looking for 2BHK RTMI. Want only in developed area and looking for resale as well. Said he wont be interested for our project. -Follow Up/Revisit Discussions-"
1985761,2023-09-01," 
 30-10-23 18:37 PM (Kirti Prakash) : Table Discussion-Staying @ Nerul Airport Colony ,Investment Porpus Need  Informetion Send on Watsup, she want to visit with Husband, Budget 40lac only   -Follow Up/Revisit Discussions-25-10-23: Hhusbad out of india
4-10-23: Not Answering calls
25-09-23:Husband out of mumbai need some time for revisit with him, call 1st week of oct
09-09-23: Husband out of mumbai need some time for revisit with him,mostly month end
08-09-23: Not Answering calls
Staying @ Nerul Airport Colony ,Investment Porpus Need  Informetion Send on Watsup, she want to visit with Husband, Budget 40lac only  "
1985762,2023-09-01," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-Remark -  Customer stays in Kamothe & looking for 2 BHK self use. Working in MBP Mahape, with IT firm. There's conditional sale of property in Kamothe. They have just put it up in the market for sale. OCR is just 5L in hand. Loan eligibility is about 60L.  Said will discuss with family & revert. -Follow Up/Revisit Discussions-14/09 Not answering
18/09 Low on busget client, not sure by when will his CSOP will happen"
1985763,2023-09-01," 
 30-10-23 18:12 PM (Kirti Prakash) : Table Discussion-01/09/2023 - Client stays in Nasik, intersted for 2bhk for investment, working in pvt firm, exploring project in Kharghar and Panvel, will revert after weeks time... -Follow Up/Revisit Discussions-05/10/2023 - Client said he has dropped the plan...27/09/2023 - Client said not yet decided, still exploring projects, call next month...22/09/2023 - client said call next month, exploring projects, needs time to decide...21/09/2023 - ringing...19/09/2023 - ringing...15/09/2023 - ringing...12/09/2023 - ringing...08/09/2023 - ringing...04/09/2023 - ringing...03/09/2023 - ringing...02/09/2023 - Client said he needs time to decide, still exploring more projects..."
1985770,2023-09-02," 
 30-10-23 19:14 PM (Kirti Prakash) : Table Discussion-Staying @ Dombiwali,working in Amazone, need some time for revisit 75 lac Budget,  -Follow Up/Revisit Discussions-4-10-23: Low Budget 75 lac only
27-09-23: not answering calls
16-09-23: not Answering calls
09-09-23: Not answering calls
08-09-23: Not Answering calls
Staying @ Dombiwali,working in Amazone, need some time for revisit 75 lac Budget, "
1985771,2023-09-02," 
 30-10-23 18:25 PM (Kirti Prakash) : Table Discussion-Staying @ Kalamboli, Working in ONGC BKC,CSOP UP, Investment need some time -Follow Up/Revisit Discussions-14-09-23: Not answering calls
09-09-23: not answering calls
08-09-23:  Not answering calls
Staying @ Kalamboli, Working in ONGC BKC,CSOP UP, Investment need some time"
1985772,2023-09-02," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-Remark - Customer is staying in Vile Parle & is looking for 2 BHK as investment purpose. Actuallyhi daughter is planning to buy who stays in US. He's a serial VDNB customer. Same customer was attended by Sourabh. Was arguing over why maintenance to be given for 2 years at possession. Informed CP about his history as the CP was sitiing on the table. -Follow Up/Revisit Discussions-Serial VDNB customer"
1985773,2023-09-02," 
 30-10-23 19:14 PM (Kirti Prakash) : Table Discussion-Remark - Customer is staying in Chembur, looking for 2 BHK within 65L. Said got details from the caller, when cross checked it was Mangalam. However discussed about flat no 108 Tower 1. Loan eligibility is of around 70L. Said need to discuss with family first & only then book.
Senior interaction : Johnny Lobo -Follow Up/Revisit Discussions-14/09 Not answering
18/09 Low on budget client"
1985786,2023-09-02," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-Client stays in ulwe he is working in it form he is looking property for end use and he likes our project but he needs 2 weeks time so i convinced him for tomorrow then he said i will let you know if possible either after 2 weeks -Follow Up/Revisit Discussions-08/09 client said i will call you tomorrow and let you know about i can possible to come tomorrow or not
09/09 call Disconnected
12/09 Call Disconnected
14/09 Call Disconnected
15/09 Client said i will let you know if we plan anything
22/09 Client said we drop plan due to some personal reason"
1985797,2023-09-02," 
 30-10-23 18:48 PM (Kirti Prakash) : Table Discussion-02-09-23 Client stays at Goregaon and looking out for 3bhk/Jodi flat for own use. He works with Merchant Navy said will be exploring more projects as well. Senior interaction done by Johnny Sir. -Follow Up/Revisit Discussions-09-09-23 Call not answered
14-09-23 He said he will be taking any decision after Ganapati fest
23-09-23 Call not answered
29-09-23 Not Reachable
04-10-23 He is looking for property in kandivali , Dropped the plan for Kharghar location"
1985780,2023-09-02," 
 30-10-23 18:37 PM (Kirti Prakash) : Table Discussion-Client working at Ghansoli looking 2 bhk for end use, in IT sector, will come mumbai next Saturday & do site visit -Follow Up/Revisit Discussions-9.9.23 Ringing
12.9.23 Ringing
17.9.23 Ringing
22.9.23 Ringing"
1985782,2023-09-02," 
 30-10-23 19:20 PM (Kirti Prakash) : Table Discussion-CLient camme for 3 bhk, liked everthing good, she said exploring more property, will come next saturday on 9th swpt for visit. -Follow Up/Revisit Discussions-9.9.23 Ringing
12.9.23 No busy
17.9.23 Ringing
21.9.23 Hang up
25.9.23 now she said drop ther plan"
